timestamp,simulated_time,simulated_hour,source,sensor_id,event_type,train_detected,temperature_C,accel_x,accel_y,accel_z,accel_magnitude,vibration,piezo,damage,life_percent
2026-05-11T13:30:09,2026-05-11T04:12:19,4.205,synthetic_demo,DEMO_SENSOR_01,rest,0,14.863,0.004258,0.004554,1.001321,0.006373,0.020495,0.017889,0.085163,91.484
2026-05-11T13:30:10,2026-05-11T04:24:20,4.406,synthetic_demo,DEMO_SENSOR_01,rest,0,15.288,-0.00209,0.015279,1.006903,0.016896,0.018294,0.002729,0.085173,91.483
2026-05-11T13:30:11,2026-05-11T04:36:20,4.606,synthetic_demo,DEMO_SENSOR_01,rest,0,15.943,-0.001465,0.018561,1.000272,0.01862,0.02442,0.014953,0.085183,91.482
2026-05-11T13:30:12,2026-05-11T04:48:21,4.806,synthetic_demo,DEMO_SENSOR_01,train_passage,1,15.661,-0.122958,0.088413,0.946751,0.160533,0.290152,0.476548,0.085388,91.461
2026-05-11T13:30:13,2026-05-11T05:00:22,5.006,synthetic_demo,DEMO_SENSOR_01,train_passage,1,16.615,-0.324403,-0.071031,0.643334,0.487333,1.517814,1.751027,0.086658,91.334
2026-05-11T13:30:14,2026-05-11T05:12:22,5.206,synthetic_demo,DEMO_SENSOR_01,train_passage,1,16.332,-0.162395,0.003263,1.190198,0.250116,1.040146,1.200759,0.087543,91.246
2026-05-11T13:30:15,2026-05-11T05:24:23,5.406,synthetic_demo,DEMO_SENSOR_01,rest,0,16.77,0.009831,0.008205,1.001583,0.012903,0.027956,0.028767,0.087553,91.245
2026-05-11T13:30:16,2026-05-11T05:36:24,5.607,synthetic_demo,DEMO_SENSOR_01,rest,0,17.274,0.003773,-0.015696,0.997516,0.016333,0.030177,0.004641,0.087563,91.244
2026-05-11T13:30:17,2026-05-11T05:48:25,5.807,synthetic_demo,DEMO_SENSOR_01,rest,0,18.062,-0.005724,-0.002236,0.99988,0.006146,0.024425,0.021422,0.087573,91.243
2026-05-11T13:30:18,2026-05-11T06:00:25,6.007,synthetic_demo,DEMO_SENSOR_01,rest,0,18.07,-0.009489,0.00591,1.000908,0.011216,0.016396,0.011756,0.087583,91.242
2026-05-11T13:30:19,2026-05-11T06:12:26,6.207,synthetic_demo,DEMO_SENSOR_01,rest,0,18.6,0.009652,-0.010223,0.999705,0.014063,0.02302,0.021022,0.087593,91.241
2026-05-11T13:30:20,2026-05-11T06:24:27,6.408,synthetic_demo,DEMO_SENSOR_01,rest,0,18.798,-0.008438,0.002047,1.004769,0.009906,0.033569,0.0185,0.087603,91.24
2026-05-11T13:30:21,2026-05-11T06:36:27,6.607,synthetic_demo,DEMO_SENSOR_01,rest,0,19.299,-0.004659,-0.004893,0.996234,0.007735,0.029547,0.007379,0.087613,91.239
2026-05-11T13:30:22,2026-05-11T06:48:28,6.808,synthetic_demo,DEMO_SENSOR_01,rest,0,19.72,0.003272,-0.011575,1.000527,0.012041,0.02903,0.010068,0.087623,91.238
2026-05-11T13:30:23,2026-05-11T07:00:29,7.008,synthetic_demo,DEMO_SENSOR_01,rest,0,19.625,-0.000291,-0.0035,1.000689,0.00358,0.025214,0.027464,0.087633,91.237
2026-05-11T13:30:24,2026-05-11T07:12:30,7.208,synthetic_demo,DEMO_SENSOR_01,train_passage,1,20.182,0.020164,0.065761,1.010112,0.069522,0.29836,0.37075,0.087805,91.219
2026-05-11T13:30:25,2026-05-11T07:24:30,7.408,synthetic_demo,DEMO_SENSOR_01,train_passage,1,20.349,-0.346714,0.12859,0.673615,0.493227,1.47232,1.951447,0.089089,91.091
2026-05-11T13:30:26,2026-05-11T07:36:31,7.609,synthetic_demo,DEMO_SENSOR_01,train_passage,1,21.266,0.088287,0.075913,0.854171,0.186611,1.25299,1.55448,0.090175,90.983
2026-05-11T13:30:27,2026-05-11T07:48:32,7.809,synthetic_demo,DEMO_SENSOR_01,rest,0,20.925,0.003825,0.009056,1.010881,0.014664,0.029363,0.017909,0.090185,90.982
2026-05-11T13:30:28,2026-05-11T08:00:33,8.009,synthetic_demo,DEMO_SENSOR_01,rest,0,21.411,0.001703,-0.006883,0.997536,0.007506,0.029753,0.025388,0.090195,90.981
2026-05-11T13:30:29,2026-05-11T08:12:33,8.209,synthetic_demo,DEMO_SENSOR_01,rest,0,21.534,-0.003799,-0.003851,0.993413,0.008524,0.020784,0.017116,0.090205,90.98
2026-05-11T13:30:30,2026-05-11T08:24:34,8.409,synthetic_demo,DEMO_SENSOR_01,rest,0,22.105,0.001727,0.001865,1.002439,0.003523,0.035132,0.023067,0.090215,90.979
2026-05-11T13:30:31,2026-05-11T08:36:35,8.61,synthetic_demo,DEMO_SENSOR_01,rest,0,22.481,-0.006549,-0.01028,1.00244,0.012431,0.028449,0.024512,0.090225,90.978
2026-05-11T13:30:32,2026-05-11T08:48:36,8.81,synthetic_demo,DEMO_SENSOR_01,rest,0,22.73,0.013625,-0.000213,1.002979,0.013949,0.020964,0.020435,0.090235,90.977
2026-05-11T13:30:33,2026-05-11T09:00:37,9.01,synthetic_demo,DEMO_SENSOR_01,train_passage,1,22.891,-0.003877,0.016627,1.045131,0.048252,0.388212,0.384775,0.090448,90.955
2026-05-11T13:30:34,2026-05-11T09:12:37,9.21,synthetic_demo,DEMO_SENSOR_01,train_passage,1,22.802,0.182296,-0.20605,1.380413,0.469471,1.516137,1.744627,0.091682,90.832
2026-05-11T13:30:35,2026-05-11T09:24:38,9.411,synthetic_demo,DEMO_SENSOR_01,train_passage,1,22.832,-0.114919,0.094844,1.420072,0.445715,1.167572,1.621261,0.092769,90.723
2026-05-11T13:30:36,2026-05-11T09:36:39,9.611,synthetic_demo,DEMO_SENSOR_01,rest,0,23.749,0.010737,-0.006741,1.005698,0.0139,0.01333,0.010948,0.092779,90.722
2026-05-11T13:30:37,2026-05-11T09:48:40,9.811,synthetic_demo,DEMO_SENSOR_01,rest,0,24.13,0.010989,-0.001899,1.000379,0.011158,0.023633,0.021515,0.092789,90.721
2026-05-11T13:30:38,2026-05-11T10:00:41,10.011,synthetic_demo,DEMO_SENSOR_01,rest,0,24.39,0.012603,0.003679,0.998416,0.013224,0.038584,0.023275,0.092799,90.72
2026-05-11T13:30:39,2026-05-11T10:12:41,10.211,synthetic_demo,DEMO_SENSOR_01,rest,0,24.456,-0.00122,0.007546,1.003039,0.008226,0.018021,0.023508,0.092809,90.719
2026-05-11T13:30:40,2026-05-11T10:24:42,10.412,synthetic_demo,DEMO_SENSOR_01,rest,0,24.104,-0.006686,-0.001829,1.000618,0.006959,0.022271,0.015894,0.092819,90.718
2026-05-11T13:30:41,2026-05-11T10:36:43,10.612,synthetic_demo,DEMO_SENSOR_01,rest,0,24.46,0.004275,0.001162,0.998019,0.004853,0.026009,0.017228,0.092829,90.717
2026-05-11T13:30:42,2026-05-11T10:48:44,10.812,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.743,-0.065224,0.049531,1.077837,0.112988,0.309118,0.219689,0.09301,90.699
2026-05-11T13:30:43,2026-05-11T11:00:44,11.012,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.595,0.30435,0.219324,1.232961,0.441591,1.148288,1.315198,0.093954,90.605
2026-05-11T13:30:44,2026-05-11T11:12:45,11.212,synthetic_demo,DEMO_SENSOR_01,train_passage,1,25.046,0.18918,0.308173,0.637757,0.511839,1.28335,1.676995,0.095114,90.489
2026-05-11T13:30:45,2026-05-11T11:24:45,11.412,synthetic_demo,DEMO_SENSOR_01,rest,0,25.0,0.004713,0.00559,1.000669,0.007342,0.043261,0.012668,0.095124,90.488
2026-05-11T13:30:46,2026-05-11T11:36:46,11.613,synthetic_demo,DEMO_SENSOR_01,rest,0,24.658,0.001124,9.4e-05,1.001544,0.001912,0.034351,0.020706,0.095134,90.487
2026-05-11T13:30:47,2026-05-11T11:48:47,11.813,synthetic_demo,DEMO_SENSOR_01,rest,0,25.262,0.010593,0.00273,1.001631,0.011061,0.011193,0.006803,0.095144,90.486
2026-05-11T13:30:48,2026-05-11T12:00:48,12.013,synthetic_demo,DEMO_SENSOR_01,rest,0,24.966,0.00551,0.011774,1.001478,0.013084,0.018649,0.020214,0.095154,90.485
2026-05-11T13:30:49,2026-05-11T12:12:49,12.214,synthetic_demo,DEMO_SENSOR_01,rest,0,24.711,0.008271,-0.003479,0.998586,0.009084,0.015676,0.014813,0.095164,90.484
2026-05-11T13:30:50,2026-05-11T12:24:50,12.414,synthetic_demo,DEMO_SENSOR_01,rest,0,24.646,-0.002967,0.004667,1.00172,0.005792,0.039579,0.009371,0.095174,90.483
2026-05-11T13:30:51,2026-05-11T12:36:50,12.614,synthetic_demo,DEMO_SENSOR_01,train_passage,1,25.006,-0.039031,0.040218,0.933395,0.087046,0.35666,0.330545,0.095371,90.463
2026-05-11T13:30:52,2026-05-11T12:48:51,12.814,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.897,-0.146392,-0.050041,1.067564,0.168818,1.239147,1.552334,0.096414,90.359
2026-05-11T13:30:53,2026-05-11T13:00:52,13.014,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.52,-0.035797,0.293634,1.458447,0.545597,1.283112,1.599158,0.097566,90.243
2026-05-11T13:30:54,2026-05-11T13:12:53,13.215,synthetic_demo,DEMO_SENSOR_01,rest,0,24.613,0.002658,0.00651,1.000358,0.007041,0.014942,0.010678,0.097576,90.242
2026-05-11T13:30:55,2026-05-11T13:24:54,13.415,synthetic_demo,DEMO_SENSOR_01,rest,0,24.401,0.001479,0.003418,1.005295,0.006473,0.033425,0.01502,0.097586,90.241
2026-05-11T13:30:56,2026-05-11T13:36:55,13.615,synthetic_demo,DEMO_SENSOR_01,rest,0,24.262,0.010775,-0.0067,0.996613,0.013133,0.031342,0.016273,0.097596,90.24
2026-05-11T13:30:57,2026-05-11T13:48:56,13.816,synthetic_demo,DEMO_SENSOR_01,rest,0,24.063,0.008319,-0.008421,0.996734,0.012279,0.02348,0.025592,0.097606,90.239
2026-05-11T13:30:58,2026-05-11T14:00:56,14.016,synthetic_demo,DEMO_SENSOR_01,rest,0,24.538,-0.006157,-0.007311,0.990352,0.013581,0.01945,0.02288,0.097616,90.238
2026-05-11T13:30:59,2026-05-11T14:12:57,14.216,synthetic_demo,DEMO_SENSOR_01,rest,0,23.759,0.00189,-0.009718,1.004735,0.010974,0.013445,0.0118,0.097626,90.237
2026-05-11T13:31:00,2026-05-11T14:24:58,14.416,synthetic_demo,DEMO_SENSOR_01,rest,0,23.93,0.011096,-0.006191,1.001975,0.012859,0.022962,0.014329,0.097636,90.236
2026-05-11T13:31:01,2026-05-11T14:36:59,14.616,synthetic_demo,DEMO_SENSOR_01,rest,0,23.551,0.00382,0.001172,1.00351,0.005318,0.041434,0.000962,0.097646,90.235
2026-05-11T13:31:02,2026-05-11T14:48:59,14.816,synthetic_demo,DEMO_SENSOR_01,train_passage,1,23.126,0.002409,-0.013176,0.935377,0.065996,0.352985,0.367364,0.09786,90.214
2026-05-11T13:31:03,2026-05-11T15:01:00,15.017,synthetic_demo,DEMO_SENSOR_01,train_passage,1,22.671,0.324801,-0.078629,0.693273,0.453608,1.370393,1.783927,0.099091,90.091
2026-05-11T13:31:04,2026-05-11T15:13:01,15.217,synthetic_demo,DEMO_SENSOR_01,train_passage,1,22.222,-0.104597,-0.253718,1.08851,0.288353,1.110815,1.288661,0.099975,90.003
2026-05-11T13:31:05,2026-05-11T15:25:02,15.417,synthetic_demo,DEMO_SENSOR_01,rest,0,22.563,0.000224,5.8e-05,0.998066,0.001948,0.029852,0.009437,0.099985,90.002
2026-05-11T13:31:06,2026-05-11T15:37:03,15.617,synthetic_demo,DEMO_SENSOR_01,rest,0,21.622,0.00044,-0.006924,1.001885,0.007189,0.019276,0.015064,0.099995,90.001
2026-05-11T13:31:07,2026-05-11T15:49:03,15.817,synthetic_demo,DEMO_SENSOR_01,rest,0,21.846,-0.002479,-0.002812,0.99865,0.003984,0.025494,0.031994,0.100005,90.0
2026-05-11T13:31:08,2026-05-11T16:01:04,16.018,synthetic_demo,DEMO_SENSOR_01,rest,0,21.674,0.00153,0.001584,0.994866,0.005587,0.013432,0.01208,0.100015,89.999
2026-05-11T13:31:09,2026-05-11T16:13:05,16.218,synthetic_demo,DEMO_SENSOR_01,rest,0,21.194,-0.0009,-0.016403,1.003932,0.016892,0.017285,0.015798,0.100025,89.998
2026-05-11T13:31:10,2026-05-11T16:25:06,16.418,synthetic_demo,DEMO_SENSOR_01,rest,0,20.894,0.000609,0.002665,0.999552,0.00277,0.024499,0.019867,0.100035,89.997
2026-05-11T13:31:11,2026-05-11T16:37:07,16.619,synthetic_demo,DEMO_SENSOR_01,rest,0,20.012,-0.006114,0.000206,0.99673,0.006937,0.015,0.020487,0.100045,89.996
2026-05-11T13:31:12,2026-05-11T16:49:07,16.819,synthetic_demo,DEMO_SENSOR_01,train_passage,1,19.729,0.029116,-0.049138,0.930491,0.089966,0.397899,0.365224,0.100258,89.974
2026-05-11T13:31:13,2026-05-11T17:01:08,17.019,synthetic_demo,DEMO_SENSOR_01,train_passage,1,20.281,-0.223218,0.191093,1.292601,0.414678,1.141307,1.450248,0.101263,89.874
2026-05-11T13:31:14,2026-05-11T17:13:09,17.219,synthetic_demo,DEMO_SENSOR_01,train_passage,1,19.561,-0.296716,-0.096631,0.553408,0.544814,1.430665,1.702283,0.1025,89.75
2026-05-11T13:31:15,2026-05-11T17:25:10,17.419,synthetic_demo,DEMO_SENSOR_01,rest,0,19.449,0.007305,0.013497,1.004692,0.016048,0.019224,0.032189,0.10251,89.749
2026-05-11T13:31:16,2026-05-11T17:37:10,17.619,synthetic_demo,DEMO_SENSOR_01,rest,0,18.659,0.008049,0.00904,0.998219,0.012234,0.027945,0.010877,0.10252,89.748
2026-05-11T13:31:17,2026-05-11T17:49:11,17.82,synthetic_demo,DEMO_SENSOR_01,rest,0,18.269,-0.013532,0.004909,1.001181,0.014443,0.028997,0.021384,0.10253,89.747
2026-05-11T13:31:18,2026-05-11T18:01:12,18.02,synthetic_demo,DEMO_SENSOR_01,rest,0,18.184,0.005724,0.011731,1.007207,0.014911,0.019941,0.016909,0.10254,89.746
2026-05-11T13:31:19,2026-05-11T18:13:13,18.22,synthetic_demo,DEMO_SENSOR_01,rest,0,17.721,-0.006757,0.012552,1.00067,0.014271,0.028342,0.013441,0.10255,89.745
2026-05-11T13:31:20,2026-05-11T18:25:14,18.421,synthetic_demo,DEMO_SENSOR_01,rest,0,17.255,0.001636,-0.007547,0.998724,0.007827,0.034376,0.012226,0.10256,89.744
2026-05-11T13:31:21,2026-05-11T18:37:15,18.621,synthetic_demo,DEMO_SENSOR_01,rest,0,17.28,0.003132,-0.000166,0.998961,0.003304,0.016225,0.00443,0.10257,89.743
2026-05-11T13:31:22,2026-05-11T18:49:15,18.821,synthetic_demo,DEMO_SENSOR_01,rest,0,16.313,-0.006091,0.006671,1.004958,0.010305,0.042345,0.008237,0.10258,89.742
2026-05-11T13:31:23,2026-05-11T19:01:16,19.021,synthetic_demo,DEMO_SENSOR_01,train_passage,1,15.537,-0.020954,-0.037592,0.918581,0.092094,0.302796,0.204457,0.102734,89.727
2026-05-11T13:31:24,2026-05-11T19:13:17,19.221,synthetic_demo,DEMO_SENSOR_01,train_passage,1,15.37,0.149527,-0.282951,0.94766,0.324283,1.045645,1.300969,0.103632,89.637
2026-05-11T13:31:25,2026-05-11T19:25:18,19.422,synthetic_demo,DEMO_SENSOR_01,train_passage,1,15.164,0.13735,0.202557,0.838345,0.293303,1.152529,1.47915,0.104605,89.54
2026-05-11T13:31:26,2026-05-11T19:37:19,19.622,synthetic_demo,DEMO_SENSOR_01,rest,0,15.261,-0.009402,-0.001501,1.001948,0.009718,0.029073,0.014274,0.104615,89.539
2026-05-11T13:31:27,2026-05-11T19:49:20,19.822,synthetic_demo,DEMO_SENSOR_01,rest,0,14.496,-0.012129,-0.00269,1.000815,0.01245,0.035369,0.017854,0.104625,89.538
2026-05-11T13:31:28,2026-05-11T20:01:20,20.022,synthetic_demo,DEMO_SENSOR_01,rest,0,14.215,-0.010644,0.00688,1.005256,0.01372,0.027529,0.01925,0.104635,89.537
2026-05-11T13:31:29,2026-05-11T20:13:21,20.222,synthetic_demo,DEMO_SENSOR_01,rest,0,13.899,0.005025,-0.004145,0.992219,0.010148,0.035689,0.020888,0.104645,89.536
2026-05-11T13:31:30,2026-05-11T20:25:22,20.423,synthetic_demo,DEMO_SENSOR_01,rest,0,13.57,0.002114,0.020714,1.000616,0.020831,0.0316,0.026831,0.104655,89.535
2026-05-11T13:31:31,2026-05-11T20:37:23,20.623,synthetic_demo,DEMO_SENSOR_01,rest,0,13.72,0.006635,-0.002806,1.004676,0.008589,0.011879,0.01513,0.104665,89.534
2026-05-11T13:31:32,2026-05-11T20:49:23,20.823,synthetic_demo,DEMO_SENSOR_01,rest,0,13.481,-0.001488,-0.001492,1.001199,0.002424,0.024816,0.013736,0.104675,89.533
2026-05-11T13:31:33,2026-05-11T21:01:24,21.023,synthetic_demo,DEMO_SENSOR_01,rest,0,12.637,-0.008219,-0.007736,1.001658,0.011408,0.02935,0.022588,0.104685,89.532
2026-05-11T13:31:34,2026-05-11T21:13:25,21.224,synthetic_demo,DEMO_SENSOR_01,train_passage,1,12.375,0.029618,0.057351,0.992451,0.064987,0.330155,0.40336,0.104904,89.51
2026-05-11T13:31:35,2026-05-11T21:25:25,21.424,synthetic_demo,DEMO_SENSOR_01,train_passage,1,12.38,0.334565,-0.067972,0.580829,0.54061,1.344293,1.544187,0.106056,89.394
2026-05-11T13:31:36,2026-05-11T21:37:26,21.624,synthetic_demo,DEMO_SENSOR_01,train_passage,1,12.095,0.081847,-0.211492,1.33678,0.406015,1.134577,1.378078,0.106968,89.303
2026-05-11T13:31:37,2026-05-11T21:49:27,21.824,synthetic_demo,DEMO_SENSOR_01,rest,0,12.13,-0.002095,-0.008458,0.997921,0.008958,0.023115,0.011659,0.106978,89.302
2026-05-11T13:31:38,2026-05-11T22:01:28,22.024,synthetic_demo,DEMO_SENSOR_01,rest,0,11.708,0.009211,-0.003316,1.00265,0.010142,0.03752,0.014851,0.106988,89.301
2026-05-11T13:31:39,2026-05-11T22:13:28,22.224,synthetic_demo,DEMO_SENSOR_01,rest,0,12.164,-0.003758,-0.003482,0.998588,0.005314,0.020468,0.032687,0.106998,89.3
2026-05-11T13:31:40,2026-05-11T22:25:29,22.425,synthetic_demo,DEMO_SENSOR_01,rest,0,11.544,-0.002776,0.00136,1.005701,0.006486,0.011958,0.019103,0.107008,89.299
2026-05-11T13:31:41,2026-05-11T22:37:30,22.625,synthetic_demo,DEMO_SENSOR_01,rest,0,11.074,0.001619,-0.004825,0.995063,0.00709,0.028473,0.015316,0.107018,89.298
2026-05-11T13:31:42,2026-05-11T22:49:30,22.825,synthetic_demo,DEMO_SENSOR_01,rest,0,10.922,-0.012438,-0.006462,1.000976,0.01405,0.015754,0.012318,0.107028,89.297
2026-05-11T13:31:43,2026-05-11T23:01:31,23.025,synthetic_demo,DEMO_SENSOR_01,rest,0,11.366,0.008583,-0.00513,1.004415,0.010931,0.030202,0.011768,0.107038,89.296
2026-05-11T13:31:44,2026-05-11T23:13:32,23.226,synthetic_demo,DEMO_SENSOR_01,train_passage,1,11.153,0.032612,0.02222,1.037553,0.054475,0.278155,0.444991,0.107209,89.279
2026-05-11T13:31:45,2026-05-11T23:25:34,23.426,synthetic_demo,DEMO_SENSOR_01,train_passage,1,11.128,-0.274188,0.07629,0.450151,0.619139,1.359471,1.763165,0.108432,89.157
2026-05-11T13:31:46,2026-05-11T23:37:37,23.627,synthetic_demo,DEMO_SENSOR_01,train_passage,1,11.26,0.294679,0.076581,1.272041,0.408298,1.346256,1.625989,0.109587,89.041
2026-05-11T13:31:47,2026-05-11T23:49:39,23.828,synthetic_demo,DEMO_SENSOR_01,rest,0,10.81,-0.010741,0.002744,1.002999,0.011484,0.03721,0.027142,0.109597,89.04
