timestamp,simulated_time,simulated_hour,source,sensor_id,event_type,train_detected,temperature_C,accel_x,accel_y,accel_z,accel_magnitude,vibration,piezo,damage,life_percent
2026-06-06T21:40:57,2026-06-06T10:00:30,10.008,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.095,0.044452,0.250947,0.865071,0.288368,1.144884,1.341511,0.09106,90.894
2026-06-06T21:40:58,2026-06-06T10:12:31,10.209,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.062,0.252886,0.111526,1.001999,0.276394,1.565979,1.849833,0.092351,90.765
2026-06-06T21:40:59,2026-06-06T10:24:31,10.409,synthetic_demo,DEMO_SENSOR_01,rest,0,24.632,0.011112,-0.007549,1.003436,0.013866,0.025577,0.02054,0.092361,90.764
2026-06-06T21:41:00,2026-06-06T10:36:32,10.609,synthetic_demo,DEMO_SENSOR_01,rest,0,24.37,0.003535,0.009826,1.003231,0.010931,0.02185,0.021906,0.092371,90.763
2026-06-06T21:41:01,2026-06-06T10:48:32,10.809,synthetic_demo,DEMO_SENSOR_01,rest,0,24.651,0.010937,-0.004122,0.997503,0.011952,0.020138,0.021619,0.092381,90.762
2026-06-06T21:41:02,2026-06-06T11:00:33,11.009,synthetic_demo,DEMO_SENSOR_01,rest,0,24.534,-0.002753,0.003235,0.998477,0.004512,0.01177,0.015488,0.092391,90.761
2026-06-06T21:41:03,2026-06-06T11:12:34,11.209,synthetic_demo,DEMO_SENSOR_01,rest,0,24.881,-0.007847,-0.002234,1.002099,0.008424,0.021939,0.014671,0.092401,90.76
2026-06-06T21:41:04,2026-06-06T11:24:35,11.41,synthetic_demo,DEMO_SENSOR_01,rest,0,25.366,0.007469,0.006598,0.998921,0.010024,0.034245,0.030957,0.092411,90.759
2026-06-06T21:41:05,2026-06-06T11:36:35,11.61,synthetic_demo,DEMO_SENSOR_01,rest,0,24.642,-0.008676,0.00054,1.00116,0.00877,0.034018,0.022539,0.092421,90.758
2026-06-06T21:41:06,2026-06-06T11:48:36,11.81,synthetic_demo,DEMO_SENSOR_01,rest,0,25.151,-0.001721,0.009324,1.00214,0.00972,0.034479,0.029187,0.092431,90.757
2026-06-06T21:41:07,2026-06-06T12:00:37,12.01,synthetic_demo,DEMO_SENSOR_01,rest,0,25.29,-0.003749,-0.005538,0.99576,0.007919,0.024439,0.018552,0.092441,90.756
2026-06-06T21:41:08,2026-06-06T12:12:38,12.211,synthetic_demo,DEMO_SENSOR_01,rest,0,25.239,0.002346,-0.01279,1.001391,0.013078,0.02941,0.021977,0.092451,90.755
2026-06-06T21:41:09,2026-06-06T12:24:39,12.411,synthetic_demo,DEMO_SENSOR_01,rest,0,24.842,0.005965,-0.000546,0.99361,0.008758,0.015014,0.00333,0.092461,90.754
2026-06-06T21:41:10,2026-06-06T12:36:39,12.611,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.802,0.040342,0.059432,0.989909,0.072536,0.229984,0.377185,0.092659,90.734
2026-06-06T21:41:11,2026-06-06T12:48:40,12.811,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.861,0.047619,-0.233018,1.239038,0.337201,1.208346,1.421479,0.093642,90.636
2026-06-06T21:41:12,2026-06-06T13:00:40,13.011,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.971,0.213843,0.243735,0.727471,0.423565,1.293659,1.545053,0.094715,90.529
2026-06-06T21:41:13,2026-06-06T13:12:41,13.211,synthetic_demo,DEMO_SENSOR_01,rest,0,24.476,0.001005,-0.002264,0.994588,0.005952,0.02654,0.030282,0.094725,90.528
2026-06-06T21:41:14,2026-06-06T13:24:42,13.412,synthetic_demo,DEMO_SENSOR_01,rest,0,24.617,0.00257,-0.014134,1.001839,0.014483,0.009169,0.025589,0.094735,90.527
