timestamp,simulated_time,simulated_hour,source,sensor_id,event_type,train_detected,temperature_C,accel_x,accel_y,accel_z,accel_magnitude,vibration,piezo,damage,life_percent
2026-05-14T20:53:23,2026-05-14T06:00:29,6.008,synthetic_demo,DEMO_SENSOR_01,rest,0,17.726,-0.009645,0.008767,0.997048,0.013364,0.021268,0.020398,0.087389,91.261
2026-05-14T20:53:24,2026-05-14T06:12:30,6.208,synthetic_demo,DEMO_SENSOR_01,rest,0,18.682,0.00051,-0.004177,1.000936,0.004311,0.017161,0.024759,0.087399,91.26
2026-05-14T20:53:25,2026-05-14T06:24:31,6.409,synthetic_demo,DEMO_SENSOR_01,rest,0,19.058,0.012886,-0.010351,1.000989,0.016558,0.027231,0.010558,0.087409,91.259
2026-05-14T20:53:26,2026-05-14T06:36:32,6.609,synthetic_demo,DEMO_SENSOR_01,rest,0,18.962,-0.007561,-0.000449,0.992834,0.010427,0.020911,0.014827,0.087419,91.258
2026-05-14T20:53:27,2026-05-14T06:48:33,6.809,synthetic_demo,DEMO_SENSOR_01,rest,0,19.938,-0.000574,-0.004333,0.998879,0.004513,0.023133,0.019199,0.087429,91.257
2026-05-14T20:53:28,2026-05-14T07:00:34,7.009,synthetic_demo,DEMO_SENSOR_01,rest,0,19.979,-0.005289,0.013651,1.002579,0.014866,0.036832,0.02407,0.087439,91.256
2026-05-14T20:53:29,2026-05-14T07:12:35,7.21,synthetic_demo,DEMO_SENSOR_01,rest,0,20.449,-0.006059,0.009897,0.997565,0.011857,0.025108,0.025572,0.087449,91.255
2026-05-14T20:53:30,2026-05-14T07:24:36,7.41,synthetic_demo,DEMO_SENSOR_01,rest,0,20.464,-0.016105,-0.004564,1.005852,0.017733,0.015709,0.021427,0.087459,91.254
2026-05-14T20:53:31,2026-05-14T07:36:37,7.61,synthetic_demo,DEMO_SENSOR_01,rest,0,20.722,-0.004446,0.00598,1.007391,0.010495,0.028176,0.006578,0.087469,91.253
2026-05-14T20:53:32,2026-05-14T07:48:38,7.811,synthetic_demo,DEMO_SENSOR_01,rest,0,21.184,0.002768,0.003677,0.99716,0.005408,0.023314,0.01736,0.087479,91.252
2026-05-14T20:53:33,2026-05-14T08:00:39,8.011,synthetic_demo,DEMO_SENSOR_01,train_passage,1,21.32,0.00758,0.025646,1.003244,0.026939,0.315548,0.445905,0.087683,91.232
2026-05-14T20:53:34,2026-05-14T08:12:40,8.211,synthetic_demo,DEMO_SENSOR_01,train_passage,1,21.852,0.10347,0.172389,0.758961,0.313885,1.285688,1.593924,0.088758,91.124
2026-05-14T20:53:35,2026-05-14T08:24:41,8.411,synthetic_demo,DEMO_SENSOR_01,train_passage,1,22.204,0.218481,0.104024,1.005393,0.242041,1.194746,1.530989,0.089771,91.023
2026-05-14T20:53:36,2026-05-14T08:36:42,8.612,synthetic_demo,DEMO_SENSOR_01,rest,0,22.804,-0.007714,-0.006148,0.995261,0.010943,0.027476,0.03263,0.089781,91.022
2026-05-14T20:53:37,2026-05-14T08:48:43,8.812,synthetic_demo,DEMO_SENSOR_01,rest,0,23.066,-0.000832,-0.008532,1.004405,0.009638,0.019701,0.023941,0.089791,91.021
2026-05-14T20:53:38,2026-05-14T09:00:43,9.012,synthetic_demo,DEMO_SENSOR_01,rest,0,22.844,0.003267,0.005718,0.997547,0.007027,0.022757,0.015076,0.089801,91.02
2026-05-14T20:53:39,2026-05-14T09:12:44,9.212,synthetic_demo,DEMO_SENSOR_01,rest,0,23.268,0.005656,0.006384,0.999634,0.008537,0.020236,0.020061,0.089811,91.019
2026-05-14T20:53:40,2026-05-14T09:24:45,9.412,synthetic_demo,DEMO_SENSOR_01,rest,0,22.848,-0.009485,0.005618,1.002753,0.011362,0.033064,0.023229,0.089821,91.018
2026-05-14T20:53:41,2026-05-14T09:36:46,9.613,synthetic_demo,DEMO_SENSOR_01,rest,0,23.352,-0.00374,0.00748,0.990626,0.012562,0.028706,0.010907,0.089831,91.017
2026-05-14T20:53:42,2026-05-14T09:48:47,9.813,synthetic_demo,DEMO_SENSOR_01,train_passage,1,23.878,-0.051851,-0.026691,1.071934,0.092604,0.381288,0.399195,0.090035,90.997
2026-05-14T20:53:43,2026-05-14T10:00:48,10.013,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.118,-0.174692,0.346384,1.322531,0.504505,1.453463,1.680673,0.09128,90.872
2026-05-14T20:53:44,2026-05-14T10:12:49,10.214,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.219,-0.312888,-0.014783,0.996051,0.313262,1.348892,1.68848,0.092476,90.752
2026-05-14T20:53:45,2026-05-14T10:24:50,10.414,synthetic_demo,DEMO_SENSOR_01,rest,0,24.553,0.011065,-0.008775,1.003852,0.014638,0.020966,0.016001,0.092486,90.751
2026-05-14T20:53:46,2026-05-14T10:36:51,10.614,synthetic_demo,DEMO_SENSOR_01,rest,0,24.539,0.004393,0.0044,1.001521,0.006401,0.004667,0.014713,0.092496,90.75
2026-05-14T20:53:47,2026-05-14T10:48:52,10.814,synthetic_demo,DEMO_SENSOR_01,rest,0,24.485,-0.00961,-0.010794,1.002903,0.01474,0.042499,0.023194,0.092506,90.749
2026-05-14T20:53:48,2026-05-14T11:00:53,11.015,synthetic_demo,DEMO_SENSOR_01,rest,0,24.976,-0.01196,0.007058,0.999342,0.013903,0.034086,0.003216,0.092516,90.748
2026-05-14T20:53:49,2026-05-14T11:12:54,11.215,synthetic_demo,DEMO_SENSOR_01,rest,0,24.933,-0.010018,-0.004334,1.003981,0.011619,0.033716,0.028396,0.092526,90.747
2026-05-14T20:53:50,2026-05-14T11:24:55,11.415,synthetic_demo,DEMO_SENSOR_01,rest,0,24.569,-0.011774,-0.013185,1.004243,0.018179,0.015193,0.015339,0.092536,90.746
2026-05-14T20:53:51,2026-05-14T11:36:56,11.616,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.556,0.005344,-0.107378,1.052544,0.119664,0.364316,0.322029,0.092745,90.726
2026-05-14T20:53:52,2026-05-14T11:48:57,11.816,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.864,-0.113388,0.223294,0.517505,0.543616,1.462146,1.761407,0.094002,90.6
2026-05-14T20:53:53,2026-05-14T12:00:58,12.016,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.831,-0.238286,0.301588,0.56793,0.578291,1.18718,1.447563,0.094985,90.501
2026-05-14T20:53:54,2026-05-14T12:12:59,12.216,synthetic_demo,DEMO_SENSOR_01,rest,0,25.208,-0.006154,-0.007231,1.007724,0.01224,0.016899,0.029375,0.094995,90.5
2026-05-14T20:53:55,2026-05-14T12:25:00,12.417,synthetic_demo,DEMO_SENSOR_01,rest,0,24.828,0.000464,-0.001643,1.003824,0.004188,0.02758,0.005082,0.095005,90.499
2026-05-14T20:53:56,2026-05-14T12:37:01,12.617,synthetic_demo,DEMO_SENSOR_01,rest,0,25.113,-0.003298,-0.008228,0.995426,0.009975,0.034955,0.02769,0.095015,90.498
2026-05-14T20:53:57,2026-05-14T12:49:02,12.817,synthetic_demo,DEMO_SENSOR_01,rest,0,25.099,-0.005534,0.002957,0.998314,0.006497,0.010293,0.016399,0.095025,90.497
2026-05-14T20:53:58,2026-05-14T13:01:03,13.018,synthetic_demo,DEMO_SENSOR_01,rest,0,24.79,-0.00124,0.005083,1.001167,0.00536,0.016763,0.017535,0.095035,90.496
2026-05-14T20:53:59,2026-05-14T13:13:04,13.218,synthetic_demo,DEMO_SENSOR_01,rest,0,24.418,0.010611,-0.010351,1.002428,0.015021,0.021624,0.015763,0.095045,90.495
2026-05-14T20:54:00,2026-05-14T13:25:05,13.418,synthetic_demo,DEMO_SENSOR_01,rest,0,24.208,-0.004457,-0.009848,1.001275,0.010884,0.030956,0.007964,0.095055,90.494
2026-05-14T20:54:01,2026-05-14T13:37:06,13.618,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.047,-0.042688,0.034214,0.974063,0.060544,0.379414,0.215924,0.095211,90.479
2026-05-14T20:54:02,2026-05-14T13:49:07,13.819,synthetic_demo,DEMO_SENSOR_01,train_passage,1,23.883,-0.376584,0.172971,0.988526,0.414567,1.485024,1.780177,0.096491,90.351
2026-05-14T20:54:03,2026-05-14T14:01:08,14.019,synthetic_demo,DEMO_SENSOR_01,train_passage,1,24.18,-0.274656,0.070412,1.040798,0.286458,1.485367,1.63466,0.097692,90.231
2026-05-14T20:54:04,2026-05-14T14:13:09,14.219,synthetic_demo,DEMO_SENSOR_01,rest,0,23.614,0.000905,0.008818,0.998466,0.008996,0.027952,0.018398,0.097702,90.23
2026-05-14T20:54:05,2026-05-14T14:25:10,14.419,synthetic_demo,DEMO_SENSOR_01,rest,0,23.398,0.004456,-0.013619,1.001816,0.014444,0.025117,0.016811,0.097712,90.229
2026-05-14T20:54:06,2026-05-14T14:37:11,14.62,synthetic_demo,DEMO_SENSOR_01,rest,0,23.466,-0.003051,-0.010371,1.002904,0.011194,0.017738,0.022214,0.097722,90.228
2026-05-14T20:54:07,2026-05-14T14:49:12,14.82,synthetic_demo,DEMO_SENSOR_01,rest,0,23.472,-0.011949,-0.008065,1.002053,0.014562,0.026875,0.013645,0.097732,90.227
2026-05-14T20:54:08,2026-05-14T15:01:13,15.02,synthetic_demo,DEMO_SENSOR_01,rest,0,22.389,0.001857,-0.005766,0.997189,0.006678,0.009343,0.003778,0.097742,90.226
2026-05-14T20:54:09,2026-05-14T15:13:14,15.221,synthetic_demo,DEMO_SENSOR_01,rest,0,22.423,0.01894,0.001996,1.000072,0.019045,0.037125,0.017902,0.097752,90.225
2026-05-14T20:54:10,2026-05-14T15:25:15,15.421,synthetic_demo,DEMO_SENSOR_01,rest,0,22.138,0.011339,0.003719,0.996632,0.0124,0.031119,0.017613,0.097762,90.224
2026-05-14T20:54:11,2026-05-14T15:37:16,15.621,synthetic_demo,DEMO_SENSOR_01,rest,0,21.926,-0.005748,-0.013747,1.007915,0.016872,0.029582,0.026391,0.097772,90.223
2026-05-14T20:54:12,2026-05-14T15:49:17,15.821,synthetic_demo,DEMO_SENSOR_01,rest,0,22.045,0.006281,0.007042,1.000091,0.009437,0.01977,0.013008,0.097782,90.222
2026-05-14T20:54:13,2026-05-14T16:01:18,16.022,synthetic_demo,DEMO_SENSOR_01,train_passage,1,21.566,0.052302,0.05769,1.087741,0.117312,0.329064,0.323332,0.097984,90.202
2026-05-14T20:54:15,2026-05-14T16:13:21,16.222,synthetic_demo,DEMO_SENSOR_01,train_passage,1,21.013,-0.161655,0.224975,1.111072,0.298468,1.132641,1.337875,0.098971,90.103
2026-05-14T20:54:16,2026-05-14T16:25:22,16.423,synthetic_demo,DEMO_SENSOR_01,train_passage,1,21.699,0.110943,-0.281673,0.551972,0.540719,1.297194,1.709388,0.10011,89.989
2026-05-14T20:54:17,2026-05-14T16:37:23,16.623,synthetic_demo,DEMO_SENSOR_01,rest,0,20.382,0.002457,0.002171,1.003637,0.004897,0.023201,0.037458,0.10012,89.988
2026-05-14T20:54:18,2026-05-14T16:49:26,16.824,synthetic_demo,DEMO_SENSOR_01,rest,0,20.34,-0.007838,-0.011146,0.995408,0.014379,0.029849,0.008136,0.10013,89.987
2026-05-14T20:54:19,2026-05-14T17:01:27,17.024,synthetic_demo,DEMO_SENSOR_01,rest,0,19.453,0.009215,-0.004546,0.99975,0.010279,0.029028,0.013013,0.10014,89.986
2026-05-14T20:54:20,2026-05-14T17:13:30,17.225,synthetic_demo,DEMO_SENSOR_01,rest,0,19.74,-0.008217,-0.00568,1.00138,0.010084,0.027079,0.002932,0.10015,89.985
2026-05-14T20:54:21,2026-05-14T17:25:31,17.425,synthetic_demo,DEMO_SENSOR_01,rest,0,18.878,0.002098,-0.014703,0.994714,0.015765,0.042214,0.014536,0.10016,89.984
2026-05-14T20:54:22,2026-05-14T17:37:32,17.626,synthetic_demo,DEMO_SENSOR_01,rest,0,18.6,-0.003927,0.001184,1.00687,0.008001,0.026036,0.023267,0.10017,89.983
2026-05-14T20:54:23,2026-05-14T17:49:33,17.826,synthetic_demo,DEMO_SENSOR_01,rest,0,17.644,-0.008468,0.01719,0.996015,0.019573,0.025878,0.023542,0.10018,89.982
2026-05-14T20:54:24,2026-05-14T18:01:34,18.026,synthetic_demo,DEMO_SENSOR_01,train_passage,1,18.127,-0.008325,0.029979,1.026943,0.041158,0.345582,0.344536,0.100349,89.965
2026-05-14T20:54:25,2026-05-14T18:13:35,18.226,synthetic_demo,DEMO_SENSOR_01,train_passage,1,17.381,0.099894,0.18126,0.615289,0.436849,1.269545,1.61526,0.101513,89.849
2026-05-14T20:54:26,2026-05-14T18:25:35,18.426,synthetic_demo,DEMO_SENSOR_01,train_passage,1,17.037,-0.140243,0.27384,1.36699,0.478893,1.271665,1.487244,0.102597,89.74
2026-05-14T20:54:27,2026-05-14T18:37:36,18.627,synthetic_demo,DEMO_SENSOR_01,rest,0,17.344,0.010921,0.006527,0.996619,0.013165,0.032022,0.025705,0.102607,89.739
2026-05-14T20:54:28,2026-05-14T18:49:37,18.827,synthetic_demo,DEMO_SENSOR_01,rest,0,16.07,-0.004996,0.000787,0.997587,0.005603,0.021586,0.000112,0.102617,89.738
2026-05-14T20:54:29,2026-05-14T19:01:38,19.027,synthetic_demo,DEMO_SENSOR_01,rest,0,15.974,0.013142,0.005785,1.01067,0.017889,0.032196,0.014669,0.102627,89.737
2026-05-14T20:54:30,2026-05-14T19:13:39,19.227,synthetic_demo,DEMO_SENSOR_01,rest,0,16.154,-0.001666,-0.012041,0.995049,0.013125,0.02448,0.019579,0.102637,89.736
2026-05-14T20:54:31,2026-05-14T19:25:40,19.428,synthetic_demo,DEMO_SENSOR_01,rest,0,15.802,-0.001262,0.005507,1.002246,0.00608,0.025017,0.02228,0.102647,89.735
2026-05-14T20:54:32,2026-05-14T19:37:41,19.628,synthetic_demo,DEMO_SENSOR_01,rest,0,15.065,-0.005159,0.010105,0.999322,0.011366,0.018595,0,0.102657,89.734
2026-05-14T20:54:33,2026-05-14T19:49:43,19.829,synthetic_demo,DEMO_SENSOR_01,rest,0,15.025,-0.016384,-0.002066,1.002406,0.016689,0.023239,0.020269,0.102667,89.733
2026-05-14T20:54:34,2026-05-14T20:01:43,20.029,synthetic_demo,DEMO_SENSOR_01,rest,0,14.24,0.001262,0.003534,1.000617,0.003802,0.019752,0.016998,0.102677,89.732
2026-05-14T20:54:35,2026-05-14T20:13:44,20.229,synthetic_demo,DEMO_SENSOR_01,train_passage,1,14.271,-0.003473,0.023576,0.958313,0.048017,0.316328,0.258665,0.102832,89.717
2026-05-14T20:54:36,2026-05-14T20:25:45,20.429,synthetic_demo,DEMO_SENSOR_01,train_passage,1,13.76,-0.01537,0.309908,0.976569,0.311172,1.301621,1.777789,0.103996,89.6
2026-05-14T20:54:37,2026-05-14T20:37:46,20.629,synthetic_demo,DEMO_SENSOR_01,train_passage,1,13.549,0.135449,-0.104542,0.728281,0.321103,1.283059,1.607105,0.105069,89.493
2026-05-14T20:54:38,2026-05-14T20:49:47,20.83,synthetic_demo,DEMO_SENSOR_01,rest,0,13.354,-0.006997,-0.010187,1.005264,0.013433,0.028811,0.022768,0.105079,89.492
2026-05-14T20:54:39,2026-05-14T21:01:50,21.031,synthetic_demo,DEMO_SENSOR_01,rest,0,12.824,0.008567,-0.001931,1.000524,0.008797,0.028912,0.026246,0.105089,89.491
2026-05-14T20:54:40,2026-05-14T21:13:52,21.231,synthetic_demo,DEMO_SENSOR_01,rest,0,13.211,-0.011191,0.011608,0.995578,0.016719,0.025445,0.017457,0.105099,89.49
2026-05-14T20:54:41,2026-05-14T21:25:53,21.431,synthetic_demo,DEMO_SENSOR_01,rest,0,12.519,0.00772,-0.003205,1.006759,0.010749,0.033709,0.005102,0.105109,89.489
2026-05-14T20:54:42,2026-05-14T21:37:56,21.632,synthetic_demo,DEMO_SENSOR_01,rest,0,12.45,-0.010841,0.024756,0.996782,0.027217,0.024234,0.011179,0.105119,89.488
2026-05-14T20:54:43,2026-05-14T21:49:57,21.832,synthetic_demo,DEMO_SENSOR_01,rest,0,12.192,0.006204,-0.000398,0.998647,0.006362,0.029488,0.021829,0.105129,89.487
2026-05-14T20:54:44,2026-05-14T22:01:58,22.033,synthetic_demo,DEMO_SENSOR_01,rest,0,12.247,0.00815,-0.003158,0.996951,0.009257,0.030925,0.016553,0.105139,89.486
2026-05-14T20:54:45,2026-05-14T22:13:59,22.233,synthetic_demo,DEMO_SENSOR_01,rest,0,11.948,-0.006245,0.007453,0.997384,0.01007,0.031967,0.018693,0.105149,89.485
2026-05-14T20:54:46,2026-05-14T22:26:01,22.434,synthetic_demo,DEMO_SENSOR_01,rest,0,11.11,0.002933,0.006578,1.005724,0.0092,0.029271,0.022216,0.105159,89.484
2026-05-14T20:54:47,2026-05-14T22:38:02,22.634,synthetic_demo,DEMO_SENSOR_01,rest,0,11.628,0.011486,-0.006992,1.000416,0.013453,0.029535,0.017904,0.105169,89.483
2026-05-14T20:54:48,2026-05-14T22:50:03,22.834,synthetic_demo,DEMO_SENSOR_01,train_passage,1,11.01,0.003106,-0.03743,0.938239,0.072285,0.294795,0.212939,0.105331,89.467
2026-05-14T20:54:49,2026-05-14T23:02:04,23.034,synthetic_demo,DEMO_SENSOR_01,train_passage,1,11.571,0.111504,-0.31761,1.428465,0.544877,1.448677,1.780068,0.106579,89.342
2026-05-14T20:54:50,2026-05-14T23:14:05,23.235,synthetic_demo,DEMO_SENSOR_01,train_passage,1,10.942,-0.033641,0.044609,0.735704,0.270137,1.378598,1.525679,0.107681,89.232
2026-05-14T20:54:51,2026-05-14T23:26:06,23.435,synthetic_demo,DEMO_SENSOR_01,rest,0,11.384,0.004086,-0.000692,0.997036,0.005095,0.008505,0.024466,0.107691,89.231
2026-05-14T20:54:52,2026-05-14T23:38:07,23.635,synthetic_demo,DEMO_SENSOR_01,rest,0,11.262,0.00427,0.013974,0.985759,0.020404,0.025286,0.013604,0.107701,89.23
2026-05-14T20:54:53,2026-05-14T23:50:08,23.836,synthetic_demo,DEMO_SENSOR_01,rest,0,10.975,-0.009094,0.005777,1.002796,0.011131,0.029769,0.024681,0.107711,89.229
